site,year,month,day,temp_1m_C
Buckhorn,2018,5,17,11.39495893
Buckhorn,2018,5,18,12.20685185
Buckhorn,2018,5,19,13.86799204
Buckhorn,2018,5,20,13.35969306
Buckhorn,2018,5,21,12.79510091
Buckhorn,2018,5,22,17.97308158
Buckhorn,2018,5,23,16.67972685
Buckhorn,2018,5,24,14.96120973
Buckhorn,2018,5,25,12.67005455
Buckhorn,2018,5,26,12.91956598
Buckhorn,2018,5,27,14.6075035
Buckhorn,2018,5,28,13.03289559
Buckhorn,2018,5,29,10.83249001
Buckhorn,2018,5,30,11.36802297
Buckhorn,2018,5,31,11.4361149
Buckhorn,2018,6,1,11.30537997
Buckhorn,2018,6,2,16.88476054
Buckhorn,2018,6,3,11.40534266
Buckhorn,2018,6,4,11.8866518
Buckhorn,2018,6,5,12.09612523
Buckhorn,2018,6,6,14.14877783
Buckhorn,2018,6,7,13.49309349
Buckhorn,2018,6,8,11.75928488
Buckhorn,2018,6,9,10.39514615
Buckhorn,2018,6,10,9.309514428
Buckhorn,2018,6,11,12.28449122
Buckhorn,2018,6,12,13.91345845
Buckhorn,2018,6,13,13.1175506
Buckhorn,2018,6,14,12.39960447
Buckhorn,2018,6,15,13.869445
Buckhorn,2018,6,16,16.42390072
Buckhorn,2018,6,17,20.4993735
Buckhorn,2018,6,18,19.00812043
Buckhorn,2018,6,19,19.17939627
Buckhorn,2018,6,20,21.03672995
Buckhorn,2018,6,21,15.39366365
Buckhorn,2018,6,22,15.78539694
Buckhorn,2018,6,23,16.13485851
Buckhorn,2018,6,24,18.09326421
Buckhorn,2018,6,25,14.2228895
Buckhorn,2018,6,26,14.66673959
Buckhorn,2018,6,27,13.54057349
Buckhorn,2018,6,28,14.12992542
Buckhorn,2018,6,29,15.08248376
Buckhorn,2018,6,30,14.9765897
Buckhorn,2018,7,1,14.93310378
Buckhorn,2018,7,2,13.71893695
Buckhorn,2018,7,3,15.73051688
Buckhorn,2018,7,4,17.14681024
Buckhorn,2018,7,5,18.8054814
Buckhorn,2018,7,6,16.64741858
Buckhorn,2018,7,7,16.0813441
Buckhorn,2018,7,8,18.41256839
Buckhorn,2018,7,9,14.4638608
Buckhorn,2018,7,10,16.33938758
Buckhorn,2018,7,11,19.83986711
Buckhorn,2018,7,12,23.36968782
Buckhorn,2018,7,13,21.09754649
Buckhorn,2018,7,14,20.41578334
Buckhorn,2018,7,15,25.43327033
Buckhorn,2018,7,16,24.05017318
Buckhorn,2018,7,17,18.90998002
Buckhorn,2018,7,18,17.56215129
Buckhorn,2018,7,19,14.44768991
Buckhorn,2018,7,20,15.52843675
Buckhorn,2018,7,21,16.28077648
Buckhorn,2018,7,22,21.77849204
Buckhorn,2018,7,23,23.3052142
Buckhorn,2018,7,24,21.05121049
Buckhorn,2018,7,25,22.55669816
Buckhorn,2018,7,26,21.66762578
Buckhorn,2018,7,27,18.71759438
Buckhorn,2018,7,28,19.23421564
Buckhorn,2018,7,29,23.41143615
Buckhorn,2018,7,30,20.86085236
Buckhorn,2018,7,31,18.55334756
Buckhorn,2018,8,1,17.63731092
Buckhorn,2018,8,2,15.36379629
Buckhorn,2018,8,3,16.0694635
Buckhorn,2018,8,4,19.5973331
Buckhorn,2018,8,5,20.4631791
Buckhorn,2018,8,6,20.98871595
Buckhorn,2018,8,7,21.66811536
Buckhorn,2018,8,8,24.68216101
Buckhorn,2018,8,9,22.8335208
Buckhorn,2018,8,10,20.71871247
Buckhorn,2018,8,11,16.93351772
Buckhorn,2018,8,12,17.11838607
Buckhorn,2018,8,13,19.81166671
Buckhorn,2018,8,14,22.9088152
Buckhorn,2018,8,15,21.11829727
Buckhorn,2018,8,16,16.65105479
Buckhorn,2018,8,17,15.64603055
Buckhorn,2018,8,18,17.64379094
Buckhorn,2018,8,19,20.34348292
Buckhorn,2018,8,20,20.15508335
Buckhorn,2018,8,21,23.69570624
Buckhorn,2018,8,22,20.14626812
Buckhorn,2018,8,23,15.91713207
Buckhorn,2018,8,24,13.84174633
Buckhorn,2018,8,25,12.6738491
Buckhorn,2018,8,26,13.2722837
Buckhorn,2018,8,27,16.44317649
Buckhorn,2018,8,28,18.5238226
Buckhorn,2018,8,29,16.83612401
Buckhorn,2018,8,30,16.40266536
Buckhorn,2018,8,31,14.65718538
Buckhorn,2018,9,1,15.48924234
Buckhorn,2018,9,2,14.90093656
Buckhorn,2018,9,3,15.46961607
Buckhorn,2018,9,4,16.40681466
Buckhorn,2018,9,5,20.00152828
Buckhorn,2018,9,6,17.98806402
Buckhorn,2018,9,7,15.13915599
Buckhorn,2018,9,8,14.49806616
Buckhorn,2018,9,9,15.64381893
Buckhorn,2018,9,10,14.60999697
Buckhorn,2018,9,11,13.25043311
Buckhorn,2018,9,12,11.93074757
Buckhorn,2018,9,13,12.37628365
Buckhorn,2018,9,14,12.79367438
Buckhorn,2018,9,15,11.72173714
Buckhorn,2018,9,16,12.74779073
Buckhorn,2018,9,17,10.84391107
Buckhorn,2018,9,18,12.43577713
Buckhorn,2018,9,19,11.84208714
Buckhorn,2018,9,20,12.84611025
Buckhorn,2018,9,21,14.25470351
Buckhorn,2018,9,22,12.85472075
Buckhorn,2018,9,23,10.96413943
Buckhorn,2018,9,24,11.83876741
Buckhorn,2018,9,25,13.64494961
Buckhorn,2018,9,26,14.88629558
Buckhorn,2018,9,27,16.17315875
Buckhorn,2018,9,28,17.45623787
Buckhorn,2018,9,29,11.9821137
Buckhorn,2018,9,30,12.72910692
Buckhorn,2018,10,1,14.78217711
Buckhorn,2018,10,2,10.56415228
Buckhorn,2018,10,3,7.231199073
Buckhorn,2018,10,4,8.051363692
Buckhorn,2018,10,5,7.695783189
Buckhorn,2018,10,6,9.412066647
Buckhorn,2018,10,7,8.231100643
Buckhorn,2018,10,8,11.67373295
Buckhorn,2018,10,9,12.05064527
Buckhorn,2018,10,10,10.5161403
Buckhorn,2018,10,11,9.362037279
Buckhorn,2018,10,12,10.29958397
Buckhorn,2018,10,13,10.1072344
Buckhorn,2018,10,14,8.512477147
Buckhorn,2018,10,15,9.734637006
Buckhorn,2018,10,16,11.34217497
Buckhorn,2018,10,17,10.76155021
Buckhorn,2018,10,18,10.33879669
Buckhorn,2018,10,19,8.868840185
Buckhorn,2018,10,20,8.637502919
Buckhorn,2018,10,21,7.052710752
Buckhorn,2018,10,22,7.306283694
Buckhorn,2018,10,23,7.504225332
Buckhorn,2018,10,24,10.31478729
Buckhorn,2018,10,25,10.56293436
Buckhorn,2018,10,26,11.86758162
Buckhorn,2018,10,27,8.556993042
Buckhorn,2018,10,28,10.06574035
Buckhorn,2018,10,29,8.122681281
Buckhorn,2018,10,30,8.129598102
Buckhorn,2018,10,31,9.665434014
Buckhorn,2018,11,1,13.0251873
Buckhorn,2018,11,2,11.75789112
Buckhorn,2018,11,3,10.18299845
Buckhorn,2018,11,4,9.94168132
Buckhorn,2018,11,5,8.029532056
Buckhorn,2018,11,6,6.951721489
Buckhorn,2018,11,7,4.41924998
Buckhorn,2018,11,8,2.858431326
Buckhorn,2018,11,9,2.408246484
Buckhorn,2018,11,10,3.899939495
Buckhorn,2018,11,11,3.307491915
Buckhorn,2018,11,12,4.461307789
Buckhorn,2018,11,13,4.314420176
Buckhorn,2018,11,14,7.054207467
Buckhorn,2018,11,15,7.799018999
Buckhorn,2018,11,16,8.795870153
Buckhorn,2018,11,17,5.338496014
Buckhorn,2018,11,18,2.56466747
Buckhorn,2018,11,19,2.582956048
Buckhorn,2018,11,20,4.883880184
Buckhorn,2018,11,21,6.550411106
Buckhorn,2018,11,22,6.857913448
Buckhorn,2018,11,23,5.733953461
Buckhorn,2018,11,24,3.499809042
Buckhorn,2018,11,25,3.575106815
Buckhorn,2018,11,26,7.605471429
Buckhorn,2018,11,27,10.00058787
Buckhorn,2018,11,28,7.747294971
Buckhorn,2018,11,29,6.666673986
Buckhorn,2018,11,30,4.743926373
Buckhorn,2018,12,1,3.11175259
Buckhorn,2018,12,2,2.291087838
Buckhorn,2018,12,3,0.592772191
Buckhorn,2018,12,4,-0.49200075
Buckhorn,2018,12,5,-1.509645555
Buckhorn,2018,12,6,-2.355281819
Buckhorn,2018,12,7,-0.441987797
Buckhorn,2018,12,8,3.118389055
Buckhorn,2018,12,9,3.823916599
Buckhorn,2018,12,10,4.523035041
Buckhorn,2018,12,11,5.948645761
Buckhorn,2018,12,12,5.008050842
Buckhorn,2018,12,13,6.114511373
Buckhorn,2018,12,14,5.737616612
Buckhorn,2018,12,15,4.040594104
Buckhorn,2018,12,16,7.382919495
Buckhorn,2018,12,17,6.941211334
Buckhorn,2018,12,18,7.201363497
Buckhorn,2018,12,19,6.406869362
Buckhorn,2018,12,20,6.756571877
Buckhorn,2018,12,21,1.141417281
Buckhorn,2018,12,22,2.776940124
Buckhorn,2018,12,23,5.421816252
Buckhorn,2018,12,24,4.912958584
Buckhorn,2018,12,25,3.206948597
Buckhorn,2018,12,26,3.068522143
Buckhorn,2018,12,27,2.115862945
Buckhorn,2018,12,28,4.251670504
Buckhorn,2018,12,29,6.922172031
Buckhorn,2018,12,30,3.86552865
Buckhorn,2018,12,31,0.346128634
Buckhorn,2019,1,1,-0.550496606
Buckhorn,2019,1,2,2.344886895
Buckhorn,2019,1,3,6.786654024
Buckhorn,2019,1,4,6.698196374
Buckhorn,2019,1,5,4.619446716
Buckhorn,2019,1,6,2.810231697
Buckhorn,2019,1,7,1.168676367
Buckhorn,2019,1,8,3.001388303
Buckhorn,2019,1,9,5.721623035
Buckhorn,2019,1,10,7.963669949
Buckhorn,2019,1,11,5.255808938
Buckhorn,2019,1,12,4.313027546
Buckhorn,2019,1,13,1.885742975
Buckhorn,2019,1,14,0.644902486
Buckhorn,2019,1,15,1.983080413
Buckhorn,2019,1,16,3.683312426
Buckhorn,2019,1,17,5.838658217
Buckhorn,2019,1,18,5.906607549
Buckhorn,2019,1,19,6.524033018
Buckhorn,2019,1,20,3.54706057
Buckhorn,2019,1,21,3.160036068
Buckhorn,2019,1,22,4.399922295
Buckhorn,2019,1,23,8.064937464
Buckhorn,2019,1,24,5.870253815
Buckhorn,2019,1,25,5.206705502
Buckhorn,2019,1,26,3.999921317
Buckhorn,2019,1,27,3.731739054
Buckhorn,2019,1,28,3.584508166
Buckhorn,2019,1,29,2.785649651
Buckhorn,2019,1,30,2.881890252
Buckhorn,2019,1,31,4.726089445
Buckhorn,2019,2,1,6.016209425
Buckhorn,2019,2,2,4.935598507
Buckhorn,2019,2,3,2.425964346
Buckhorn,2019,2,4,-0.323068727
Buckhorn,2019,2,5,-1.064479763
Buckhorn,2019,2,6,-1.328544437
