site,site_num,plot,tag_num,column,row,year,region,family,BD_mm,DBH_mm,HT_cm,alive,dead_year,notes,fam_lat,fam_long,fam_elev_m
BUCKHORN2,2,45,5551,45,30,2009,ORSISH,1166,9.3,NA,31,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2010,ORSISH,1166,17.5,NA,46,y,NA," CHL         ,",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2011,ORSISH,1166,21.6,NA,72,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2012,ORSISH,1166,33.6,NA,112,y,NA,",NEEDLECAST",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2013,ORSISH,1166,33.3,6.3,161,y,NA,"CHL,",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2014,ORSISH,1166,NA,12.5,205,y,NA,"CHL,",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2015,ORSISH,1166,NA,18,229,y,NA,"CHL,",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2016,ORSISH,1166,NA,29,268,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2017,ORSISH,1166,NA,NA,NA,y,NA,"~SPF,",42.89,-122.47,1096
BUCKHORN2,2,45,5551,45,30,2018,ORSISH,1166,NA,40,349,y,NA,"SPF,CHL",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2009,ORSISH,1166,14.3,NA,49,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2010,ORSISH,1166,27.5,NA,80,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2011,ORSISH,1166,30.6,4.5,142,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2012,ORSISH,1166,52.7,17.1,236,y,NA,"~CTL,",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2013,ORSISH,1166,69.8,38.4,310,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2014,ORSISH,1166,NA,44.3,383,y,NA,"CHL,",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2015,ORSISH,1166,NA,63,482,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2016,ORSISH,1166,NA,84,574,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2017,ORSISH,1166,NA,NA,680,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5558,17,31,2018,ORSISH,1166,NA,115,790,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2009,ORSISH,1166,11,NA,46,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2010,ORSISH,1166,28.7,NA,68,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2011,ORSISH,1166,36.7,NA,112,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2012,ORSISH,1166,53,11.3,177,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2013,ORSISH,1166,69.3,31.8,259,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2014,ORSISH,1166,NA,48.3,354,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2015,ORSISH,1166,NA,67,440,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2016,ORSISH,1166,NA,86,538,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2017,ORSISH,1166,NA,NA,630,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,5,5566,2,21,2018,ORSISH,1166,NA,120,730,y,NA,"MLT,",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2009,ORSISH,1166,13.4,NA,44,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2010,ORSISH,1166,31.2,NA,93,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2011,ORSISH,1166,49.5,7.7,162,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2012,ORSISH,1166,71.9,20.9,215,y,NA,"~SLB~MLT~CTL,SLB HEIGHT 229; BOTTOM 212",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2013,ORSISH,1166,88,47.1,325,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2014,ORSISH,1166,NA,65,379,y,NA,"MLT,",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2015,ORSISH,1166,NA,82,477,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2016,ORSISH,1166,NA,106,576,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2017,ORSISH,1166,NA,NA,NA,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,33,5584,33,30,2018,ORSISH,1166,NA,132,800,y,NA,"MLT RMC2,",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2009,ORSISH,1166,14.9,NA,58,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2010,ORSISH,1166,41.2,NA,119,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2011,ORSISH,1166,60.1,11.5,195,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2012,ORSISH,1166,77.9,28,245,y,NA,"~SLB~CTL~TCL,",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2013,ORSISH,1166,101,50.9,376,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2014,ORSISH,1166,NA,72.5,459,y,NA,"MLT,",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2015,ORSISH,1166,NA,92,541,y,NA,"MLT,",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2016,ORSISH,1166,NA,120,631,y,NA,"MLT CN1 RMC2,",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2017,ORSISH,1166,NA,NA,NA,y,NA,",",42.89,-122.47,1096
BUCKHORN2,2,16,5587,17,30,2018,ORSISH,1166,NA,159,820,y,NA,"MLT RMC2,",42.89,-122.47,1096
BUCKHORN2,2,16,5591,18,31,2009,ORSISH,1167,14,NA,52,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2010,ORSISH,1167,24,NA,82,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2011,ORSISH,1167,36.7,NA,130,y,NA," MLT         ,",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2012,ORSISH,1167,55.5,14,192,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2013,ORSISH,1167,70,25.9,280,y,NA,"CHL,",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2014,ORSISH,1167,NA,36.7,353,y,NA,"MLT,",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2015,ORSISH,1167,NA,52,465,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2016,ORSISH,1167,NA,73,540,y,NA,"RMC2,",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2017,ORSISH,1167,NA,NA,NA,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5591,18,31,2018,ORSISH,1167,NA,105,740,y,NA,"RMC2,MLT",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2009,ORSISH,1167,11.5,NA,43,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2010,ORSISH,1167,26.9,NA,103,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2011,ORSISH,1167,44.9,10,163,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2012,ORSISH,1167,66.3,22.1,214,y,NA,",CONE BELOW TERM TOP ON LEADER",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2013,ORSISH,1167,92,41.9,272,y,NA,"MLT,",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2014,ORSISH,1167,NA,56.8,313,y,NA,"MLT,",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2015,ORSISH,1167,NA,74,400,y,NA,"MLT,",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2016,ORSISH,1167,NA,95,487,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2017,ORSISH,1167,NA,NA,NA,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,33,5592,33,31,2018,ORSISH,1167,NA,121,670,y,NA,"MLT,CN1",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2009,ORSISH,1167,10.9,NA,42,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2010,ORSISH,1167,16.1,NA,59,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2011,ORSISH,1167,33.7,NA,123,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2012,ORSISH,1167,51,10.5,193,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2013,ORSISH,1167,68.4,30.7,283,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2014,ORSISH,1167,NA,44.5,370,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2015,ORSISH,1167,NA,53,442,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2016,ORSISH,1167,NA,85,548,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2017,ORSISH,1167,NA,NA,NA,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,45,5601,46,32,2018,ORSISH,1167,NA,125,730,y,NA,"MLT RMC2,",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2009,ORSISH,1167,12.5,NA,57,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2010,ORSISH,1167,28.4,NA,100,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2011,ORSISH,1167,48.5,7.5,172,y,NA," MLT         ,",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2012,ORSISH,1167,69,18.1,231,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2013,ORSISH,1167,83.4,36.1,322,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2014,ORSISH,1167,NA,54,353,y,NA,"MLT,",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2015,ORSISH,1167,NA,72,460,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2016,ORSISH,1167,NA,90,559,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2017,ORSISH,1167,NA,NA,NA,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5606,2,20,2018,ORSISH,1167,NA,123,740,y,NA,"MLT,RMC2",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2009,ORSISH,1167,11.8,NA,54,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2010,ORSISH,1167,27.3,NA,77,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2011,ORSISH,1167,40.9,NA,131,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2012,ORSISH,1167,62,20.6,212,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2013,ORSISH,1167,82.8,37.3,285,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2014,ORSISH,1167,NA,46.1,364,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2015,ORSISH,1167,NA,65,467,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2016,ORSISH,1167,NA,86,567,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2017,ORSISH,1167,NA,NA,NA,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,5,5629,3,19,2018,ORSISH,1167,NA,118,760,y,NA,",",42.89,-122.47,1109
BUCKHORN2,2,16,5636,15,30,2009,ORSISH,1170,11.7,NA,50,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2010,ORSISH,1170,34.2,NA,98,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2011,ORSISH,1170,53.7,11.8,181,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2012,ORSISH,1170,78.3,27.5,266,y,NA,"~SLB,",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2013,ORSISH,1170,105,55.4,362,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2014,ORSISH,1170,142,79.5,447,y,NA,"MLT,",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2015,ORSISH,1170,164,95,540,y,NA,"MLT,",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2016,ORSISH,1170,NA,118,629,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2017,ORSISH,1170,NA,NA,NA,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,16,5636,15,30,2018,ORSISH,1170,NA,150,850,y,NA,"MLT RMC2,",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2009,ORSISH,1170,15.3,NA,66,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2010,ORSISH,1170,38.2,NA,134,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2011,ORSISH,1170,61.6,17.5,111,y,NA,",HT DAMAGE? LEFT HTS AS IS - DWT",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2012,ORSISH,1170,81.2,31.5,252,y,NA,"~CTL~TCL,",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2013,ORSISH,1170,99.8,61.4,318,y,NA,"TCL,",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2014,ORSISH,1170,NA,72.4,383,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2015,ORSISH,1170,NA,90,480,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2016,ORSISH,1170,NA,117,602,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2017,ORSISH,1170,NA,NA,NA,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,33,5640,32,30,2018,ORSISH,1170,NA,154,780,y,NA,"MLT RMC2,",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2009,ORSISH,1170,11.6,NA,51,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2010,ORSISH,1170,27.4,NA,98,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2011,ORSISH,1170,45.3,6.2,152,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2012,ORSISH,1170,63,19,209,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2013,ORSISH,1170,77.9,40.2,280,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2014,ORSISH,1170,NA,58.6,351,y,NA,"CN1,",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2015,ORSISH,1170,NA,82,451,y,NA,"CN1,",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2016,ORSISH,1170,NA,105,538,y,NA,"CN2   ,",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2017,ORSISH,1170,NA,NA,NA,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,5,5643,5,21,2018,ORSISH,1170,NA,138,800,y,NA,"RMC2,",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2009,ORSISH,1170,12.1,NA,55,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2010,ORSISH,1170,30,NA,109,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2011,ORSISH,1170,44.6,8.8,173,y,NA," MLT         ,",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2012,ORSISH,1170,70,24.2,250,y,NA,"~SLB,",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2013,ORSISH,1170,87.8,48.9,352,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2014,ORSISH,1170,NA,68.4,446,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2015,ORSISH,1170,NA,91,550,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2016,ORSISH,1170,NA,118,608,y,NA,"MLT   ,CN1         ",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2017,ORSISH,1170,NA,NA,NA,y,NA,",",42.83,-122.91,853
BUCKHORN2,2,45,5647,46,30,2018,ORSISH,1170,NA,156,750,y,NA,"MLT RMC2,CN1",42.83,-122.91,853
BUCKHORN2,2,45,5673,44,33,2009,ORSISH,1171,12,NA,47,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2010,ORSISH,1171,26.2,NA,79,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2011,ORSISH,1171,36.1,NA,134,y,NA," MLT         ,",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2012,ORSISH,1171,53,9.7,200,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2013,ORSISH,1171,72.4,21.5,243,y,NA,"MLT,CTL",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2014,ORSISH,1171,NA,39.5,308,y,NA,"MLT,",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2015,ORSISH,1171,NA,59,395,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2016,ORSISH,1171,NA,80,502,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2017,ORSISH,1171,NA,NA,NA,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,45,5673,44,33,2018,ORSISH,1171,NA,114,690,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2009,ORSISH,1171,12.2,NA,44,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2010,ORSISH,1171,27.9,NA,79,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2011,ORSISH,1171,44.4,NA,133,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2012,ORSISH,1171,60.9,15,220,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2013,ORSISH,1171,91.1,42.4,328,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2014,ORSISH,1171,NA,56,386,y,NA,"TBD,MLT",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2015,ORSISH,1171,NA,89,480,y,NA,"MLT,",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2016,ORSISH,1171,NA,110,571,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2017,ORSISH,1171,NA,NA,660,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,16,5684,18,30,2018,ORSISH,1171,NA,160,800,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2009,ORSISH,1171,10.2,NA,62,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2010,ORSISH,1171,28.5,NA,106,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2011,ORSISH,1171,48.2,6.9,166,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2012,ORSISH,1171,73.9,22.2,257,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2013,ORSISH,1171,91.7,48.7,356,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2014,ORSISH,1171,NA,72.2,466,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2015,ORSISH,1171,NA,93,575,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2016,ORSISH,1171,NA,120,689,y,NA,"CN1,",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2017,ORSISH,1171,NA,NA,NA,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,33,5691,35,30,2018,ORSISH,1171,NA,165,970,y,NA,"CN1,",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2009,ORSISH,1171,12.9,NA,50,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2010,ORSISH,1171,30.4,NA,101,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2011,ORSISH,1171,48.3,6.7,158,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2012,ORSISH,1171,68,17.6,230,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2013,ORSISH,1171,77.9,38.7,312,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2014,ORSISH,1171,NA,57.3,395,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2015,ORSISH,1171,NA,76,477,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2016,ORSISH,1171,NA,99,595,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2017,ORSISH,1171,NA,NA,NA,y,NA,",",42.83,-122.91,815
BUCKHORN2,2,5,5705,4,20,2018,ORSISH,1171,NA,137,800,y,NA,"MLT RMC2,",42.83,-122.91,815
BUCKHORN2,2,5,6355,6,21,2009,ORSISH,3133,12,NA,43,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2010,ORSISH,3133,24.3,NA,80,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2011,ORSISH,3133,39,NA,121,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2012,ORSISH,3133,57,12.9,179,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2013,ORSISH,3133,68.2,29.3,294,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2014,ORSISH,3133,NA,43.6,360,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2015,ORSISH,3133,NA,56,440,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2016,ORSISH,3133,NA,76,494,y,NA,"MLT   ,TGS CTL     ",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2017,ORSISH,3133,NA,NA,NA,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,5,6355,6,21,2018,ORSISH,3133,NA,100,600,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2009,ORSISH,3133,10.9,NA,48,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2010,ORSISH,3133,26.4,NA,78,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2011,ORSISH,3133,36.9,NA,123,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2012,ORSISH,3133,52.7,14,190,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2013,ORSISH,3133,77,31.2,263,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2014,ORSISH,3133,NA,44.3,319,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2015,ORSISH,3133,NA,56,402,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2016,ORSISH,3133,NA,74,485,y,NA,"RMC2 CN1,",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2017,ORSISH,3133,NA,NA,NA,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,33,6356,34,31,2018,ORSISH,3133,NA,104,710,y,NA,"RMC2,",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2009,ORSISH,3133,11.8,NA,44,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2010,ORSISH,3133,30,NA,102,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2011,ORSISH,3133,47.2,6.2,164,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2012,ORSISH,3133,65.8,19.5,235,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2013,ORSISH,3133,93.1,39.4,300,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2014,ORSISH,3133,NA,54.9,396,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2015,ORSISH,3133,NA,70,471,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2016,ORSISH,3133,NA,93,599,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2017,ORSISH,3133,NA,NA,670,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,16,6367,16,30,2018,ORSISH,3133,NA,120,780,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2009,ORSISH,3133,12.4,NA,48,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2010,ORSISH,3133,26.4,NA,78,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2011,ORSISH,3133,35.1,NA,128,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2012,ORSISH,3133,49,13.6,207,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2013,ORSISH,3133,61.4,26.5,300,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2014,ORSISH,3133,NA,36,372,y,NA,"MLT,",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2015,ORSISH,3133,NA,50,457,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2016,ORSISH,3133,NA,73,564,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2017,ORSISH,3133,NA,NA,680,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6385,44,31,2018,ORSISH,3133,NA,100,800,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2009,ORSISH,3133,11.5,NA,45,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2010,ORSISH,3133,22,NA,63,y,NA," CTL         ,",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2011,ORSISH,3133,34.3,NA,97,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2012,ORSISH,3133,48,10.2,167,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2013,ORSISH,3133,57.6,20.8,245,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2014,ORSISH,3133,NA,36.9,333,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2015,ORSISH,3133,NA,52,421,y,NA,",",42.29,-122.53,1396
BUCKHORN2,2,45,6390,45,31,2016,ORSISH,3133,NA,69,521,y,NA,",",42.29,-122.53,1396
