"","site","site_num","plot","tag_num","column","row","year","region","family","BD_mm","DBH_mm","HT_cm","alive","dead_year","notes","fam_lat","fam_long","fam_elev_m"
"3742","BUCKHORN2",2,24,5202,19,21,2010,"ORCASL",1039,31,NA,94,"y",NA,",",44.8,-122.42,313
"3743","BUCKHORN2",2,24,5202,19,21,2011,"ORCASL",1039,43.2,7.5,159,"y",NA," MLT         ,",44.8,-122.42,313
"3744","BUCKHORN2",2,24,5202,19,21,2012,"ORCASL",1039,62.5,18.2,260,"y",NA,",",44.8,-122.42,313
"3745","BUCKHORN2",2,24,5202,19,21,2013,"ORCASL",1039,80.6,39.2,356,"y",NA,",",44.8,-122.42,313
"3746","BUCKHORN2",2,24,5202,19,21,2014,"ORCASL",1039,NA,61.5,470,"y",NA,",",44.8,-122.42,313
"3747","BUCKHORN2",2,24,5202,19,21,2015,"ORCASL",1039,NA,82,572,"y",NA,",",44.8,-122.42,313
"3748","BUCKHORN2",2,24,5202,19,21,2016,"ORCASL",1039,NA,108,695,"y",NA,"CN2   ,",44.8,-122.42,313
"3749","BUCKHORN2",2,24,5202,19,21,2017,"ORCASL",1039,NA,NA,830,"y",NA,",",44.8,-122.42,313
"3750","BUCKHORN2",2,24,5202,19,21,2018,"ORCASL",1039,NA,141,920,"y",NA,"CN2,RMC2",44.8,-122.42,313
"3751","BUCKHORN2",2,7,5210,11,25,2009,"ORCASL",1039,14.8,NA,54,"y",NA,",",44.8,-122.42,313
"3752","BUCKHORN2",2,7,5210,11,25,2010,"ORCASL",1039,29.1,7.9,153,"y",NA,",",44.8,-122.42,313
"3753","BUCKHORN2",2,7,5210,11,25,2011,"ORCASL",1039,45.3,19.5,230,"y",NA,",",44.8,-122.42,313
"3754","BUCKHORN2",2,7,5210,11,25,2012,"ORCASL",1039,71,37.9,327,"y",NA,",",44.8,-122.42,313
"3755","BUCKHORN2",2,7,5210,11,25,2013,"ORCASL",1039,97.9,66.2,442,"y",NA,",",44.8,-122.42,313
"3756","BUCKHORN2",2,7,5210,11,25,2014,"ORCASL",1039,143,92.6,556,"y",NA,"MLT,",44.8,-122.42,313
"3757","BUCKHORN2",2,7,5210,11,25,2015,"ORCASL",1039,151,113,668,"y",NA,",",44.8,-122.42,313
"3758","BUCKHORN2",2,7,5210,11,25,2016,"ORCASL",1039,NA,142,780,"y",NA,"MLT CN2,CN2         ",44.8,-122.42,313
"3759","BUCKHORN2",2,7,5210,11,25,2017,"ORCASL",1039,NA,NA,NA,"y",NA,",",44.8,-122.42,313
"3760","BUCKHORN2",2,7,5210,11,25,2018,"ORCASL",1039,NA,185,1000,"y",NA,"MLT CN2,CN2",44.8,-122.42,313
"3761","BUCKHORN2",2,39,5213,39,28,2009,"ORCASL",1039,10.2,NA,43,"y",NA,"MLT,",44.8,-122.42,313
"3762","BUCKHORN2",2,39,5213,39,28,2010,"ORCASL",1039,24.1,NA,70,"y",NA,",",44.8,-122.42,313
"3763","BUCKHORN2",2,39,5213,39,28,2011,"ORCASL",1039,42.2,6.7,137,"y",NA,",",44.8,-122.42,313
"3764","BUCKHORN2",2,39,5213,39,28,2012,"ORCASL",1039,60.7,19.4,218,"y",NA,",",44.8,-122.42,313
"3765","BUCKHORN2",2,39,5213,39,28,2013,"ORCASL",1039,82.2,42.3,335,"y",NA,",",44.8,-122.42,313
"3766","BUCKHORN2",2,39,5213,39,28,2014,"ORCASL",1039,NA,61.5,445,"y",NA,",",44.8,-122.42,313
"3767","BUCKHORN2",2,39,5213,39,28,2015,"ORCASL",1039,NA,84,559,"y",NA,",",44.8,-122.42,313
"3768","BUCKHORN2",2,39,5213,39,28,2016,"ORCASL",1039,NA,115,665,"y",NA,",",44.8,-122.42,313
"3769","BUCKHORN2",2,39,5213,39,28,2017,"ORCASL",1039,NA,NA,820,"y",NA,",",44.8,-122.42,313
"3770","BUCKHORN2",2,39,5213,39,28,2018,"ORCASL",1039,NA,160,930,"y",NA,",",44.8,-122.42,313
"3771","BUCKHORN2",2,27,5220,28,29,2009,"ORCASL",1039,9.9,NA,51,"y",NA,"MLT,",44.8,-122.42,313
"3772","BUCKHORN2",2,27,5220,28,29,2010,"ORCASL",1039,14.5,NA,53,"y",NA,",",44.8,-122.42,313
"3773","BUCKHORN2",2,27,5220,28,29,2011,"ORCASL",1039,20.1,NA,78,"y",NA,",",44.8,-122.42,313
"3774","BUCKHORN2",2,27,5220,28,29,2012,"ORCASL",1039,32.7,6.3,133,"y",NA,",",44.8,-122.42,313
"3775","BUCKHORN2",2,27,5220,28,29,2013,"ORCASL",1039,53.4,19.3,221,"y",NA,",",44.8,-122.42,313
"3776","BUCKHORN2",2,27,5220,28,29,2014,"ORCASL",1039,NA,37.6,305,"y",NA,",",44.8,-122.42,313
"3777","BUCKHORN2",2,27,5220,28,29,2015,"ORCASL",1039,NA,58,417,"y",NA,",",44.8,-122.42,313
"3778","BUCKHORN2",2,27,5220,28,29,2016,"ORCASL",1039,NA,81,501,"y",NA,",",44.8,-122.42,313
"3779","BUCKHORN2",2,27,5220,28,29,2017,"ORCASL",1039,NA,NA,NA,"y",NA,",",44.8,-122.42,313
"3780","BUCKHORN2",2,27,5220,28,29,2018,"ORCASL",1039,NA,115,730,"y",NA,"MLT,",44.8,-122.42,313
"3781","BUCKHORN2",2,24,5719,19,20,2009,"ORCASL",1198,17.7,NA,54,"y",NA,",",44.27,-122.86,471
"3782","BUCKHORN2",2,24,5719,19,20,2010,"ORCASL",1198,39.2,NA,121,"y",NA,",",44.27,-122.86,471
"3783","BUCKHORN2",2,24,5719,19,20,2011,"ORCASL",1198,58.4,14.9,205,"y",NA,",",44.27,-122.86,471
"3784","BUCKHORN2",2,24,5719,19,20,2012,"ORCASL",1198,82.5,30.6,314,"y",NA,"~SLB,SLB HEIGHT = 316; BOTTOM = 297",44.27,-122.86,471
"3785","BUCKHORN2",2,24,5719,19,20,2013,"ORCASL",1198,110,58,447,"y",NA,",",44.27,-122.86,471
"3786","BUCKHORN2",2,24,5719,19,20,2014,"ORCASL",1198,159,84.5,550,"y",NA,",",44.27,-122.86,471
"3787","BUCKHORN2",2,24,5719,19,20,2015,"ORCASL",1198,193,105,659,"y",NA,",",44.27,-122.86,471
"3788","BUCKHORN2",2,24,5719,19,20,2016,"ORCASL",1198,NA,134,719,"y",NA,"CN1   ,MLT         ",44.27,-122.86,471
"3789","BUCKHORN2",2,24,5719,19,20,2017,"ORCASL",1198,NA,NA,NA,"y",NA,",",44.27,-122.86,471
"3790","BUCKHORN2",2,24,5719,19,20,2018,"ORCASL",1198,NA,178,980,"y",NA,"CN1,RMC2 MLT",44.27,-122.86,471
"3791","BUCKHORN2",2,27,5722,29,29,2009,"ORCASL",1198,13.5,NA,56,"y",NA,",",44.27,-122.86,471
"3792","BUCKHORN2",2,27,5722,29,29,2010,"ORCASL",1198,31.8,NA,95,"y",NA,",",44.27,-122.86,471
"3793","BUCKHORN2",2,27,5722,29,29,2011,"ORCASL",1198,46.6,5.2,149,"y",NA,",",44.27,-122.86,471
"3794","BUCKHORN2",2,27,5722,29,29,2012,"ORCASL",1198,70,18.3,266,"y",NA,",",44.27,-122.86,471
"3795","BUCKHORN2",2,27,5722,29,29,2013,"ORCASL",1198,91.1,42.4,366,"y",NA,",",44.27,-122.86,471
"3796","BUCKHORN2",2,27,5722,29,29,2014,"ORCASL",1198,NA,63.8,484,"y",NA,",",44.27,-122.86,471
"3797","BUCKHORN2",2,27,5722,29,29,2015,"ORCASL",1198,NA,85,612,"y",NA,",",44.27,-122.86,471
"3798","BUCKHORN2",2,27,5722,29,29,2016,"ORCASL",1198,NA,112,719,"y",NA,",",44.27,-122.86,471
"3799","BUCKHORN2",2,27,5722,29,29,2017,"ORCASL",1198,NA,NA,NA,"y",NA,",",44.27,-122.86,471
"3800","BUCKHORN2",2,27,5722,29,29,2018,"ORCASL",1198,NA,155,970,"y",NA,",",44.27,-122.86,471
"3801","BUCKHORN2",2,7,5732,7,25,2009,"ORCASL",1198,15,NA,64,"y",NA,",",44.27,-122.86,471
"3802","BUCKHORN2",2,7,5732,7,25,2010,"ORCASL",1198,33.5,NA,133,"y",NA,",",44.27,-122.86,471
"3803","BUCKHORN2",2,7,5732,7,25,2011,"ORCASL",1198,53.7,19.3,217,"y",NA,",",44.27,-122.86,471
"3804","BUCKHORN2",2,7,5732,7,25,2012,"ORCASL",1198,78,30.2,300,"y",NA,",",44.27,-122.86,471
"3805","BUCKHORN2",2,7,5732,7,25,2013,"ORCASL",1198,95.3,64.1,405,"y",NA,",",44.27,-122.86,471
"3806","BUCKHORN2",2,7,5732,7,25,2014,"ORCASL",1198,142,86.5,507,"y",NA,",",44.27,-122.86,471
"3807","BUCKHORN2",2,7,5732,7,25,2015,"ORCASL",1198,163,107,620,"y",NA,"MLT,",44.27,-122.86,471
"3808","BUCKHORN2",2,7,5732,7,25,2016,"ORCASL",1198,NA,114,649,"y",NA,"MLT,",44.27,-122.86,471
"3809","BUCKHORN2",2,7,5732,7,25,2017,"ORCASL",1198,NA,NA,NA,"y",NA,",",44.27,-122.86,471
"3810","BUCKHORN2",2,7,5732,7,25,2018,"ORCASL",1198,NA,170,830,"y",NA,"MLT,",44.27,-122.86,471
"3811","BUCKHORN2",2,39,5737,38,28,2009,"ORCASL",1198,14.1,NA,79,"y",NA,",",44.27,-122.86,471
"3812","BUCKHORN2",2,39,5737,38,28,2010,"ORCASL",1198,25.5,NA,100,"y",NA,",",44.27,-122.86,471
"3813","BUCKHORN2",2,39,5737,38,28,2011,"ORCASL",1198,33,NA,125,"y",NA," CHL         , TBD LD1   ",44.27,-122.86,471
"3814","BUCKHORN2",2,39,5737,38,28,2012,"ORCASL",1198,NA,NA,NA,"n",2012,"~DDD~MLT,",44.27,-122.86,471
"3815","BUCKHORN2",2,39,5737,38,28,2013,"ORCASL",1198,NA,NA,NA,"n",2012,",",44.27,-122.86,471
"3816","BUCKHORN2",2,39,5737,38,28,2014,"ORCASL",1198,NA,NA,NA,"n",2012,",",44.27,-122.86,471
"3817","BUCKHORN2",2,39,5737,38,28,2015,"ORCASL",1198,NA,NA,NA,"n",2012,",",44.27,-122.86,471
"3818","BUCKHORN2",2,39,5737,38,28,2016,"ORCASL",1198,NA,NA,NA,"n",2012,",",44.27,-122.86,471
"3819","BUCKHORN2",2,39,5737,38,28,2017,"ORCASL",1198,NA,NA,NA,"n",2012,"~DDD,",44.27,-122.86,471
"3820","BUCKHORN2",2,39,5737,38,28,2018,"ORCASL",1198,NA,NA,NA,"n",2012,"DDD,",44.27,-122.86,471
"3821","BUCKHORN2",2,39,5752,40,28,2009,"ORCASL",1199,9.8,NA,41,"y",NA,",",44.27,-122.86,487
"3822","BUCKHORN2",2,39,5752,40,28,2010,"ORCASL",1199,23.5,NA,76,"y",NA,",",44.27,-122.86,487
"3823","BUCKHORN2",2,39,5752,40,28,2011,"ORCASL",1199,37.5,NA,134,"y",NA,",",44.27,-122.86,487
"3824","BUCKHORN2",2,39,5752,40,28,2012,"ORCASL",1199,62.5,22.8,240,"y",NA,",",44.27,-122.86,487
"3825","BUCKHORN2",2,39,5752,40,28,2013,"ORCASL",1199,77.7,46.2,356,"y",NA,",",44.27,-122.86,487
"3826","BUCKHORN2",2,39,5752,40,28,2014,"ORCASL",1199,NA,63.1,461,"y",NA,",",44.27,-122.86,487
"3827","BUCKHORN2",2,39,5752,40,28,2015,"ORCASL",1199,NA,83,548,"y",NA,",",44.27,-122.86,487
"3828","BUCKHORN2",2,39,5752,40,28,2016,"ORCASL",1199,NA,106,678,"y",NA,",",44.27,-122.86,487
"3829","BUCKHORN2",2,39,5752,40,28,2017,"ORCASL",1199,NA,NA,NA,"y",NA,",",44.27,-122.86,487
"3830","BUCKHORN2",2,39,5752,40,28,2018,"ORCASL",1199,NA,144,870,"y",NA,"TD2 CTL,",44.27,-122.86,487
"3831","BUCKHORN2",2,7,5764,11,24,2009,"ORCASL",1199,13.8,NA,51,"y",NA,",",44.27,-122.86,487
"3832","BUCKHORN2",2,7,5764,11,24,2010,"ORCASL",1199,25.5,NA,96,"y",NA,",",44.27,-122.86,487
"3833","BUCKHORN2",2,7,5764,11,24,2011,"ORCASL",1199,35.6,5.7,150,"y",NA,",",44.27,-122.86,487
"3834","BUCKHORN2",2,7,5764,11,24,2012,"ORCASL",1199,59,20.7,242,"y",NA,",",44.27,-122.86,487
"3835","BUCKHORN2",2,7,5764,11,24,2013,"ORCASL",1199,87.3,44.6,348,"y",NA,",",44.27,-122.86,487
"3836","BUCKHORN2",2,7,5764,11,24,2014,"ORCASL",1199,NA,65.2,458,"y",NA,",",44.27,-122.86,487
"3837","BUCKHORN2",2,7,5764,11,24,2015,"ORCASL",1199,NA,83,517,"y",NA,",",44.27,-122.86,487
"3838","BUCKHORN2",2,7,5764,11,24,2016,"ORCASL",1199,NA,105,602,"y",NA,"CN2   ,",44.27,-122.86,487
"3839","BUCKHORN2",2,7,5764,11,24,2017,"ORCASL",1199,NA,NA,NA,"y",NA,",",44.27,-122.86,487
"3840","BUCKHORN2",2,7,5764,11,24,2018,"ORCASL",1199,NA,137,770,"y",NA,"CN2,",44.27,-122.86,487
"3841","BUCKHORN2",2,24,5772,23,20,2009,"ORCASL",1199,17.6,NA,55,"y",NA,",",44.27,-122.86,487
"3842","BUCKHORN2",2,24,5772,23,20,2010,"ORCASL",1199,39.7,NA,112,"y",NA," MLT         ,",44.27,-122.86,487
"3843","BUCKHORN2",2,24,5772,23,20,2011,"ORCASL",1199,63.2,13.8,192,"y",NA,",",44.27,-122.86,487
"3844","BUCKHORN2",2,24,5772,23,20,2012,"ORCASL",1199,88,30.2,282,"y",NA,",",44.27,-122.86,487
"3845","BUCKHORN2",2,24,5772,23,20,2013,"ORCASL",1199,106,53.4,344,"y",NA,",",44.27,-122.86,487
"3846","BUCKHORN2",2,24,5772,23,20,2014,"ORCASL",1199,157,76.5,450,"y",NA,",",44.27,-122.86,487
"3847","BUCKHORN2",2,24,5772,23,20,2015,"ORCASL",1199,151,94,539,"y",NA,"BDM,BD20CM",44.27,-122.86,487
"3848","BUCKHORN2",2,24,5772,23,20,2016,"ORCASL",1199,NA,121,644,"y",NA,",",44.27,-122.86,487
"3849","BUCKHORN2",2,24,5772,23,20,2017,"ORCASL",1199,NA,NA,NA,"y",NA,",",44.27,-122.86,487
"3850","BUCKHORN2",2,24,5772,23,20,2018,"ORCASL",1199,NA,148,860,"y",NA,",",44.27,-122.86,487
"3851","BUCKHORN2",2,27,5781,30,29,2009,"ORCASL",1199,16.3,NA,61,"y",NA,"TBD,",44.27,-122.86,487
"3852","BUCKHORN2",2,27,5781,30,29,2010,"ORCASL",1199,38.5,NA,96,"y",NA,",",44.27,-122.86,487
"3853","BUCKHORN2",2,27,5781,30,29,2011,"ORCASL",1199,53,10.1,178,"y",NA,",",44.27,-122.86,487
"3854","BUCKHORN2",2,27,5781,30,29,2012,"ORCASL",1199,73,21.8,244,"y",NA,",",44.27,-122.86,487
"3855","BUCKHORN2",2,27,5781,30,29,2013,"ORCASL",1199,101,48.8,345,"y",NA,",",44.27,-122.86,487
"3856","BUCKHORN2",2,27,5781,30,29,2014,"ORCASL",1199,NA,71.4,434,"y",NA,",",44.27,-122.86,487
"3857","BUCKHORN2",2,27,5781,30,29,2015,"ORCASL",1199,NA,99,555,"y",NA,",",44.27,-122.86,487
"3858","BUCKHORN2",2,27,5781,30,29,2016,"ORCASL",1199,NA,127,678,"y",NA,",",44.27,-122.86,487
"3859","BUCKHORN2",2,27,5781,30,29,2017,"ORCASL",1199,NA,NA,NA,"y",NA,",",44.27,-122.86,487
"3860","BUCKHORN2",2,27,5781,30,29,2018,"ORCASL",1199,NA,166,930,"y",NA,",",44.27,-122.86,487
"3861","BUCKHORN2",2,24,5986,22,20,2009,"ORCASL",3028,13.6,NA,53,"y",NA,",",44.74,-122.6,615
"3862","BUCKHORN2",2,24,5986,22,20,2010,"ORCASL",3028,35.2,NA,104,"y",NA,",",44.74,-122.6,615
"3863","BUCKHORN2",2,24,5986,22,20,2011,"ORCASL",3028,57.7,8.4,189,"y",NA," CTL         , MLT       ",44.74,-122.6,615
"3864","BUCKHORN2",2,24,5986,22,20,2012,"ORCASL",3028,83,23.1,300,"y",NA,"~MLT,",44.74,-122.6,615
"3865","BUCKHORN2",2,24,5986,22,20,2013,"ORCASL",3028,101,41.7,340,"y",NA,",",44.74,-122.6,615
"3866","BUCKHORN2",2,24,5986,22,20,2014,"ORCASL",3028,NA,60.4,455,"y",NA,",",44.74,-122.6,615
"3867","BUCKHORN2",2,24,5986,22,20,2015,"ORCASL",3028,NA,80,559,"y",NA,",",44.74,-122.6,615
"3868","BUCKHORN2",2,24,5986,22,20,2016,"ORCASL",3028,NA,106,691,"y",NA,"CN2   ,",44.74,-122.6,615
"3869","BUCKHORN2",2,24,5986,22,20,2017,"ORCASL",3028,NA,NA,810,"y",NA,",",44.74,-122.6,615
"3870","BUCKHORN2",2,24,5986,22,20,2018,"ORCASL",3028,NA,157,930,"y",NA,"RMC2,",44.74,-122.6,615
"3871","BUCKHORN2",2,27,5989,27,26,2009,"ORCASL",3028,12.2,NA,50,"y",NA,",",44.74,-122.6,615
"3872","BUCKHORN2",2,27,5989,27,26,2010,"ORCASL",3028,25.2,NA,84,"y",NA,",",44.74,-122.6,615
"3873","BUCKHORN2",2,27,5989,27,26,2011,"ORCASL",3028,42.8,8.2,163,"y",NA,",",44.74,-122.6,615
"3874","BUCKHORN2",2,27,5989,27,26,2012,"ORCASL",3028,64.4,24.7,262,"y",NA,",",44.74,-122.6,615
"3875","BUCKHORN2",2,27,5989,27,26,2013,"ORCASL",3028,92.2,49.9,380,"y",NA,",",44.74,-122.6,615
"3876","BUCKHORN2",2,27,5989,27,26,2014,"ORCASL",3028,NA,67.2,475,"y",NA,",",44.74,-122.6,615
"3877","BUCKHORN2",2,27,5989,27,26,2015,"ORCASL",3028,NA,93,569,"y",NA,",",44.74,-122.6,615
"3878","BUCKHORN2",2,27,5989,27,26,2016,"ORCASL",3028,NA,119,692,"y",NA,",",44.74,-122.6,615
"3879","BUCKHORN2",2,27,5989,27,26,2017,"ORCASL",3028,NA,NA,NA,"y",NA,",",44.74,-122.6,615
"3880","BUCKHORN2",2,27,5989,27,26,2018,"ORCASL",3028,NA,160,870,"y",NA,",",44.74,-122.6,615
"3881","BUCKHORN2",2,39,6001,42,29,2009,"ORCASL",3028,14.5,NA,50,"y",NA,",",44.74,-122.6,615
"3882","BUCKHORN2",2,39,6001,42,29,2010,"ORCASL",3028,29.1,NA,89,"y",NA,",",44.74,-122.6,615
"3883","BUCKHORN2",2,39,6001,42,29,2011,"ORCASL",3028,50.7,3.7,137,"y",NA," TCL         , CTL MLT   ",44.74,-122.6,615
"3884","BUCKHORN2",2,39,6001,42,29,2012,"ORCASL",3028,69.1,16.2,234,"y",NA,",",44.74,-122.6,615
"3885","BUCKHORN2",2,39,6001,42,29,2013,"ORCASL",3028,83.2,41.5,347,"y",NA,",",44.74,-122.6,615
"3886","BUCKHORN2",2,39,6001,42,29,2014,"ORCASL",3028,NA,56.9,463,"y",NA,",",44.74,-122.6,615
"3887","BUCKHORN2",2,39,6001,42,29,2015,"ORCASL",3028,NA,75,586,"y",NA,",",44.74,-122.6,615
"3888","BUCKHORN2",2,39,6001,42,29,2016,"ORCASL",3028,NA,101,702,"y",NA,",",44.74,-122.6,615
"3889","BUCKHORN2",2,39,6001,42,29,2017,"ORCASL",3028,NA,NA,NA,"y",NA,",",44.74,-122.6,615
"3890","BUCKHORN2",2,39,6001,42,29,2018,"ORCASL",3028,NA,150,950,"y",NA,",",44.74,-122.6,615
"3891","BUCKHORN2",2,7,6008,10,25,2009,"ORCASL",3028,10.5,NA,54,"y",NA,",",44.74,-122.6,615
"3892","BUCKHORN2",2,7,6008,10,25,2010,"ORCASL",3028,21,NA,96,"y",NA,",",44.74,-122.6,615
"3893","BUCKHORN2",2,7,6008,10,25,2011,"ORCASL",3028,33.9,6,155,"y",NA,",",44.74,-122.6,615
"3894","BUCKHORN2",2,7,6008,10,25,2012,"ORCASL",3028,46,20.7,236,"y",NA,",",44.74,-122.6,615
"3895","BUCKHORN2",2,7,6008,10,25,2013,"ORCASL",3028,70.4,39.2,356,"y",NA,",",44.74,-122.6,615
"3896","BUCKHORN2",2,7,6008,10,25,2014,"ORCASL",3028,NA,59,460,"y",NA,"MLT,",44.74,-122.6,615
"3897","BUCKHORN2",2,7,6008,10,25,2015,"ORCASL",3028,NA,74,570,"y",NA,",",44.74,-122.6,615
"3898","BUCKHORN2",2,7,6008,10,25,2016,"ORCASL",3028,NA,96,643,"y",NA,"MLT   ,",44.74,-122.6,615
"3899","BUCKHORN2",2,7,6008,10,25,2017,"ORCASL",3028,NA,NA,770,"y",NA,",",44.74,-122.6,615
"3900","BUCKHORN2",2,7,6008,10,25,2018,"ORCASL",3028,NA,128,870,"y",NA,"MLT,",44.74,-122.6,615
"3901","BUCKHORN2",2,24,6020,23,21,2009,"ORCASL",3029,17.5,NA,73,"y",NA,",",44.74,-122.61,611
"3902","BUCKHORN2",2,24,6020,23,21,2010,"ORCASL",3029,35.5,7.4,155,"y",NA,",",44.74,-122.61,611
"3903","BUCKHORN2",2,24,6020,23,21,2011,"ORCASL",3029,56.4,20.5,241,"y",NA,",",44.74,-122.61,611
"3904","BUCKHORN2",2,24,6020,23,21,2012,"ORCASL",3029,82.5,37.3,362,"y",NA,",",44.74,-122.61,611
"3905","BUCKHORN2",2,24,6020,23,21,2013,"ORCASL",3029,98.5,60,457,"y",NA,",",44.74,-122.61,611
"3906","BUCKHORN2",2,24,6020,23,21,2014,"ORCASL",3029,140,85.5,568,"y",NA,"MLT,",44.74,-122.61,611
"3907","BUCKHORN2",2,24,6020,23,21,2015,"ORCASL",3029,167,107,705,"y",NA,",",44.74,-122.61,611
"3908","BUCKHORN2",2,24,6020,23,21,2016,"ORCASL",3029,NA,134,823,"y",NA,",",44.74,-122.61,611
"3909","BUCKHORN2",2,24,6020,23,21,2017,"ORCASL",3029,NA,NA,970,"y",NA,",",44.74,-122.61,611
"3910","BUCKHORN2",2,24,6020,23,21,2018,"ORCASL",3029,NA,174,1080,"y",NA,"MLT,",44.74,-122.61,611
"3911","BUCKHORN2",2,27,6021,26,29,2009,"ORCASL",3029,10.8,NA,44,"y",NA,",",44.74,-122.61,611
"3912","BUCKHORN2",2,27,6021,26,29,2010,"ORCASL",3029,26.5,NA,103,"y",NA,",",44.74,-122.61,611
"3913","BUCKHORN2",2,27,6021,26,29,2011,"ORCASL",3029,45.4,12.6,216,"y",NA,",",44.74,-122.61,611
"3914","BUCKHORN2",2,27,6021,26,29,2012,"ORCASL",3029,66,28,337,"y",NA,",",44.74,-122.61,611
"3915","BUCKHORN2",2,27,6021,26,29,2013,"ORCASL",3029,89.6,49.2,463,"y",NA,"MLT,",44.74,-122.61,611
"3916","BUCKHORN2",2,27,6021,26,29,2014,"ORCASL",3029,NA,67.9,558,"y",NA,",",44.74,-122.61,611
"3917","BUCKHORN2",2,27,6021,26,29,2015,"ORCASL",3029,NA,93,655,"y",NA,",CHANGED HT FROM 955 TO 655 - DWT",44.74,-122.61,611
"3918","BUCKHORN2",2,27,6021,26,29,2016,"ORCASL",3029,NA,119,784,"y",NA,",",44.74,-122.61,611
"3919","BUCKHORN2",2,27,6021,26,29,2017,"ORCASL",3029,NA,NA,NA,"y",NA,",",44.74,-122.61,611
"3920","BUCKHORN2",2,27,6021,26,29,2018,"ORCASL",3029,NA,163,990,"y",NA,"RMC2 MLT,",44.74,-122.61,611
"3921","BUCKHORN2",2,7,6044,9,24,2009,"ORCASL",3029,14,NA,60,"y",NA,",",44.74,-122.61,611
"3922","BUCKHORN2",2,7,6044,9,24,2010,"ORCASL",3029,27,NA,133,"y",NA,",",44.74,-122.61,611
"3923","BUCKHORN2",2,7,6044,9,24,2011,"ORCASL",3029,45.2,12.6,223,"y",NA,",",44.74,-122.61,611
"3924","BUCKHORN2",2,7,6044,9,24,2012,"ORCASL",3029,70,30.1,332,"y",NA,",",44.74,-122.61,611
"3925","BUCKHORN2",2,7,6044,9,24,2013,"ORCASL",3029,88.2,48.6,382,"y",NA,"MLT,",44.74,-122.61,611
"3926","BUCKHORN2",2,7,6044,9,24,2014,"ORCASL",3029,NA,60.7,500,"y",NA,",",44.74,-122.61,611
"3927","BUCKHORN2",2,7,6044,9,24,2015,"ORCASL",3029,NA,123,640,"y",NA,"MLT,DBH GROWTH IS VERY LARGE, AWAITING FIELD VERIFICATION - DWT",44.74,-122.61,611
"3928","BUCKHORN2",2,7,6044,9,24,2016,"ORCASL",3029,NA,134,768,"y",NA,"MLT CN2,DBH DOWN 10CM ",44.74,-122.61,611
"3929","BUCKHORN2",2,7,6044,9,24,2017,"ORCASL",3029,NA,NA,NA,"y",NA,",",44.74,-122.61,611
"3930","BUCKHORN2",2,7,6044,9,24,2018,"ORCASL",3029,NA,170,900,"y",NA,"MLT CN2,",44.74,-122.61,611
"3931","BUCKHORN2",2,39,6054,41,29,2009,"ORCASL",3029,12.3,NA,57,"y",NA,",",44.74,-122.61,611
"3932","BUCKHORN2",2,39,6054,41,29,2010,"ORCASL",3029,30,NA,97,"y",NA," MLT         , CTL       ",44.74,-122.61,611
"3933","BUCKHORN2",2,39,6054,41,29,2011,"ORCASL",3029,49.5,12.1,188,"y",NA,",",44.74,-122.61,611
"3934","BUCKHORN2",2,39,6054,41,29,2012,"ORCASL",3029,73,30,296,"y",NA,",",44.74,-122.61,611
"3935","BUCKHORN2",2,39,6054,41,29,2013,"ORCASL",3029,89.2,50.9,415,"y",NA,"MLT,",44.74,-122.61,611
"3936","BUCKHORN2",2,39,6054,41,29,2014,"ORCASL",3029,NA,76.4,498,"y",NA,"MLT,",44.74,-122.61,611
"3937","BUCKHORN2",2,39,6054,41,29,2015,"ORCASL",3029,NA,90,604,"y",NA,",",44.74,-122.61,611
"3938","BUCKHORN2",2,39,6054,41,29,2016,"ORCASL",3029,NA,110,728,"y",NA,"MLT RMC2,",44.74,-122.61,611
"3939","BUCKHORN2",2,39,6054,41,29,2017,"ORCASL",3029,NA,NA,NA,"y",NA,",",44.74,-122.61,611
"3940","BUCKHORN2",2,39,6054,41,29,2018,"ORCASL",3029,NA,146,970,"y",NA,"MLT RMC2,",44.74,-122.61,611
"3941","BUCKHORN2",2,24,6062,21,20,2009,"ORCASL",3053,15,NA,50,"y",NA,",",44.15,-122.63,610
"3942","BUCKHORN2",2,24,6062,21,20,2010,"ORCASL",3053,36,NA,126,"y",NA,",",44.15,-122.63,610
"3943","BUCKHORN2",2,24,6062,21,20,2011,"ORCASL",3053,56.7,13.6,210,"y",NA,",",44.15,-122.63,610
"3944","BUCKHORN2",2,24,6062,21,20,2012,"ORCASL",3053,73,28.2,315,"y",NA,",",44.15,-122.63,610
"3945","BUCKHORN2",2,24,6062,21,20,2013,"ORCASL",3053,99,52.8,439,"y",NA,",",44.15,-122.63,610
"3946","BUCKHORN2",2,24,6062,21,20,2014,"ORCASL",3053,132,71.4,523,"y",NA,",",44.15,-122.63,610
"3947","BUCKHORN2",2,24,6062,21,20,2015,"ORCASL",3053,153,86,620,"y",NA,",",44.15,-122.63,610
"3948","BUCKHORN2",2,24,6062,21,20,2016,"ORCASL",3053,NA,109,740,"y",NA,",",44.15,-122.63,610
"3949","BUCKHORN2",2,24,6062,21,20,2017,"ORCASL",3053,NA,NA,NA,"y",NA,",",44.15,-122.63,610
"3950","BUCKHORN2",2,24,6062,21,20,2018,"ORCASL",3053,NA,140,960,"y",NA,"RMC2,",44.15,-122.63,610
"3951","BUCKHORN2",2,27,6073,26,28,2009,"ORCASL",3053,10.5,NA,45,"y",NA,",",44.15,-122.63,610
